skip	mScore	mNo	m	aWeights	aPriors	trueWeights	truePriors	trial	x	EIG	y	mY	ll
0	-0.6886389887221935	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	8	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.999999	0.9999988888902469	
0	-0.6886145202382169	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	9	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]		0.4	0.4	
0	-0.6637659097037443	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	10	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.999999	0.9999988888902469	
0	-0.6637414422163375	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	11	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.39506407573084573	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	12	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38728299199429855	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	13	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38708376402123507	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	14	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707868274217233	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	15	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.3870785531578269	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	16	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.3870785498531334	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	17	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.387078549768856	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	18	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.3870785497667048	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	19	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.387078549766651	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	20	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	21	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	22	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	23	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	24	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	25	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.38707854976664924	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	26	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.3870785497666489	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	27	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]		0.999999	0.9999988888902469	
0	-0.38706215361976	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	28	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.5	0.5	
0	-0.062296275747500345	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	29	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-0.06229627574749987	3	[{"bright":["hot"],"hot":[],"on":[]}]	{"bright":[0.9],"hot":[],"on":[]}	{"bright":0.000001,"hot":0.5,"on":0.4}	{"bright":[],"hot":[0.999999],"on":[]}	{"bright":0.4,"hot":0.1,"on":0.4}	30	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.9000001	
0	-8.087268249094697	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.9]}	{"bright":0.30000000000000004,"hot":0.30000000000000004,"on":0.30000000000000004}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	1	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.4	0.04109589041095889	
0	-6.185659191790573	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.30000000000000004,"hot":0.8,"on":0.30000000000000004}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	2	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.2	0.3	
0	-3.987722492540301	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.2,"hot":0.8,"on":0.30000000000000004}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	3	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]		0.6000000000000001	0.3	
0	-1.9153689347500518	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.2,"hot":0.8,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	4	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]		0.2	0.2	
0	-1.8349503834485914	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.8]}	{"bright":0.2,"hot":0.8,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	5	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]		0.8	0.9200000000000002	
0	-1.4870477298468212	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	6	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]		0.8	0.8400000000000001	
0	-1.1697978110818354	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	7	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.968000229106472	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	8	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.8384924198025785	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	9	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.7559460792047363	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	10	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.7041305392588328	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	11	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]		0.7000000000000001	0.6666666666666666	
0	-0.3812791576559561	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	12	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3526160361765061	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	13	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3356441772994322	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	14	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3256133494699532	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	15	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.31966192714564684	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	16	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3160988966324338	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	17	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.31393485891867706	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	18	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3125934224514953	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	19	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3117390791756435	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	20	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3111762260686896	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	21	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3107904175219294	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	22	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3105143172623937	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	23	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.31030798949020566	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	24	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3101474866643586	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	25	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.31001823256233685	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	26	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]		0.7000000000000001	0.6666666666666666	
0	-0.3472974904466671	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	27	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.3472383473292187	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	28	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.34719022994907334	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	29	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-0.34715007005907766	4	[{"bright":[],"hot":[],"on":["hot"]}]	{"bright":[],"hot":[],"on":[0.5]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	{"bright":[],"hot":[],"on":[0.6000000000000001]}	{"bright":0.2,"hot":0.6000000000000001,"on":0.6000000000000001}	30	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.8	0.8	
0	-9.340580078034316	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.5,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	1	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.95	
0	-7.968285024497246	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	2	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]		0.1	0.10000000000000002	
0	-5.899282627275811	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	3	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]		0.7000000000000001	0.6551724137931031	
0	-3.735643430871826	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	4	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.931740614334471	
0	-3.0352353820639	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	5	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]		0.7000000000000001	0.6551724137931031	
0	-3.0026014312224882	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	6	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]		0.9	0.931740614334471	
0	-2.8346862943389968	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	7	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]		0.1	0.09090909090909095	
0	-1.297797801765414	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	8	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]		0.7000000000000001	0.6551724137931031	
0	-1.4843362236455855	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.5,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	9	Imagine 100 lightbulbs that are on. What proportion are bright? in [0, 1]		0.999999	0.95	
0	-1.119235902332399	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	10	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]		0.9	0.91	
0	-1.111809943290499	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	11	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-1.0712474076049125	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	12	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-1.0399383796430564	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	13	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-1.017537148844826	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	14	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-1.0038905772620221	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	15	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]		0.9	0.8776	
0	-0.9989591650751365	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	16	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
0	-0.9815284346686576	5	[{"bright":["on"],"hot":["bright"],"on":[]}]	{"bright":[0.9],"hot":[0.9],"on":[]}	{"bright":0.6000000000000001,"hot":0.1,"on":0.5}	{"bright":[],"hot":[0.9],"on":[0.5]}	{"bright":0.8,"hot":0.1,"on":0.1}	17	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]		0.9	0.9099999999999999	
